user_id,income,spending,assets,vehicles,lifestyle_score,tax_evasion_risk
1445,221408,60337,0,1,14033.7,0
1446,375481,157940,0,1,23794.0,0
1447,338149,431507,3,1,81150.7,0
1448,499764,338160,10,0,133816.0,0
1449,180594,672342,5,2,133234.2,1
1450,484689,563637,6,0,116363.7,0
1451,35921,53506,0,1,13350.6,0
1452,331671,111823,6,1,79182.3,0
1453,195335,602086,2,4,112208.6,1
1454,102612,470347,5,2,113034.7,1
1455,180147,525178,9,0,142517.8,1
1456,308156,201834,2,2,56183.4,0
1457,215025,579335,9,1,155933.5,1
1458,190983,344536,3,3,88453.6,1
1459,422908,410509,2,4,93050.9,0
1460,205222,275740,0,4,59574.0,0
1461,297205,691619,5,2,135161.9,1
1462,90619,654438,0,3,89443.8,1
1463,472704,137497,7,0,83749.7,0
1464,417649,143239,6,2,90323.9,0
1465,479958,207234,6,0,80723.4,0
1466,406454,289320,8,0,108932.0,0
1467,296046,51045,9,0,95104.5,0
1468,404493,502383,5,2,116238.3,0
1469,119327,336664,5,4,115666.4,1
1470,37359,130428,7,3,107042.8,1
1471,487136,513027,1,1,69302.7,0
1472,160810,416374,1,2,67637.4,1
1473,491432,60883,4,3,70088.3,0
1474,84380,422245,0,3,66224.5,1
1475,490736,172967,3,0,47296.7,0
1476,319566,662770,1,2,92277.0,1
1477,284563,665733,9,4,188573.3,1
1478,387013,427998,6,0,102799.8,0
1479,338568,406842,6,1,108684.2,0
1480,207033,318374,2,4,83837.4,1
1481,118708,322971,6,0,92297.1,1
1482,477486,552554,5,0,105255.4,0
1483,196305,611742,0,4,93174.2,1
1484,395697,106202,10,3,134620.2,0
1485,170793,91869,1,4,51186.9,0
1486,316585,489545,0,4,80954.5,1
1487,51878,629936,0,0,62993.6,1
1488,134563,610495,8,4,173049.5,1
1489,431560,639954,0,1,71995.4,0
1490,161830,491118,10,4,181111.8,1
1491,435437,699892,3,3,123989.2,1
1492,468225,630822,0,2,79082.2,0
1493,344248,120031,9,2,118003.1,0
1494,120703,104203,1,4,52420.3,0
1495,405860,579776,1,2,83977.6,0
1496,309602,276075,7,1,105607.5,0
1497,182063,407455,7,3,134745.5,1
1498,178271,307720,4,3,94772.0,1
1499,148703,366824,0,2,52682.4,1
1500,357149,443514,10,1,152351.4,0
1501,468694,461315,5,2,112131.5,0
1502,220599,32724,7,2,89272.4,0
1503,461984,18596,10,4,133859.6,0
1504,374335,171588,9,1,115158.8,0
1505,45149,93714,2,3,53371.4,1
1506,77717,103781,5,1,68378.1,0
1507,440192,288137,3,4,90813.7,0
1508,65557,447139,0,0,44713.9,1
1509,452380,118835,3,0,41883.5,0
1510,355048,486566,5,2,114656.6,0
1511,222277,93931,0,4,41393.1,0
1512,475503,675194,10,4,199519.4,0
1513,454126,450157,6,2,121015.7,0
1514,284009,71048,6,0,67104.8,0
1515,235366,156262,2,4,67626.2,0
1516,373892,44172,0,4,36417.2,0
1517,392433,648843,7,0,134884.3,1
1518,244677,31068,6,2,79106.8,0
1519,83775,602818,1,0,70281.8,1
1520,47528,344356,8,0,114435.6,1
1521,131724,253638,5,0,75363.8,1
1522,263374,342988,2,2,70298.8,0
1523,324639,510608,8,3,155060.8,1
1524,146669,663071,9,3,180307.1,1
1525,285934,284240,8,1,116424.0,0
1526,243901,611832,7,1,139183.2,1
1527,329008,183522,5,4,100352.2,0
1528,442262,242613,6,0,84261.3,0
1529,283268,97982,4,1,57798.2,0
1530,82216,429811,10,2,158981.1,1
1531,310744,250909,7,0,95090.9,0
1532,365579,245888,8,0,104588.8,0
1533,273355,440543,8,2,140054.3,1
1534,152199,327696,3,2,78769.6,1
1535,131576,156989,6,2,91698.9,0
1536,170845,289784,1,2,54978.4,1
1537,373135,388399,8,1,126839.9,0
1538,464343,104606,8,3,114460.6,0
1539,496721,323800,10,1,140380.0,0
1540,206135,60580,8,3,110058.0,0
1541,171517,638863,3,4,125886.3,1
1542,443398,646390,2,2,100639.0,0
1543,173540,157619,2,2,51761.9,0
1544,22344,427489,9,4,164748.9,1
1545,231460,258667,10,0,125866.7,0
1546,376105,400069,8,2,136006.9,0
1547,385903,251807,10,0,125180.7,0
1548,143858,245691,5,2,90569.1,1
1549,283866,379721,1,2,63972.1,0
1550,458400,581058,1,2,84105.8,0
1551,30051,242489,2,2,60248.9,1
1552,432657,171762,1,4,59176.2,0
1553,55889,282375,8,2,124237.5,1
1554,397994,698703,6,1,137870.3,1
1555,292208,653747,2,3,109374.7,1
1556,305033,366695,5,4,118669.5,0
1557,51794,524518,10,4,184451.8,1
1558,308892,350561,3,3,89056.1,0
1559,153262,326939,2,3,76693.9,1
1560,252734,603032,3,3,114303.2,1
1561,471074,681877,3,3,122187.7,0
1562,415595,637683,10,3,187768.3,1
1563,434026,699535,3,1,107953.5,1
1564,498212,538044,9,3,167804.4,0
1565,198318,212594,0,3,45259.4,0
1566,241491,544448,7,3,148444.8,1
1567,61477,47441,9,0,94744.1,0
1568,283929,72412,0,3,31241.2,0
1569,354111,125770,2,4,64577.0,0
1570,324912,419763,6,2,117976.3,0
1571,149495,138791,6,3,97879.1,0
1572,350711,180124,3,0,48012.4,0
1573,177621,659982,2,3,109998.2,1
1574,267625,224854,0,3,46485.4,0
1575,96128,137627,8,0,93762.7,0
1576,318147,451493,1,0,55149.3,0
1577,398608,125134,8,4,124513.4,0
1578,386102,492116,5,2,115211.6,0
1579,293972,649278,6,1,132927.8,1
1580,147574,116867,9,0,101686.7,0
1581,149942,554838,9,0,145483.8,1
1582,263022,213503,5,2,87350.3,0
1583,379575,556986,2,2,91698.6,0
1584,82798,594602,4,3,123460.2,1
1585,168915,265772,1,0,36577.2,1
1586,147124,75418,0,0,7541.8,0
1587,366833,275677,8,3,131567.7,0
1588,364326,632050,7,2,149205.0,1
1589,120001,242897,3,0,54289.7,1
1590,76615,143259,7,2,100325.9,1
1591,311032,586094,5,3,132609.4,1
1592,25347,129686,3,0,42968.6,1
1593,485748,431117,9,2,149111.7,0
1594,308824,206532,3,2,66653.2,0
1595,219070,246336,4,2,80633.6,0
1596,386636,200496,0,0,20049.6,0
1597,420941,283432,3,4,90343.2,0
1598,487477,336605,10,3,157660.5,0
1599,456408,276602,8,3,131660.2,0
1600,305313,313293,10,0,131329.3,0
1601,474334,465936,1,0,56593.6,0
1602,364521,211044,6,4,113104.4,0
1603,282338,377336,1,0,47733.6,0
1604,62300,18909,4,0,41890.9,0
1605,185997,537202,2,0,73720.2,1
1606,84572,80833,8,1,96083.3,0
1607,200066,414998,4,3,105499.8,1
1608,388758,15543,1,1,19554.3,0
1609,353134,532717,0,1,61271.7,1
1610,200350,43589,0,0,4358.9,0
1611,45425,413673,10,3,165367.3,1
1612,236472,605582,8,3,164558.2,1
1613,442398,140920,0,3,38092.0,0
1614,351511,346519,0,0,34651.9,0
1615,132055,16758,8,1,89675.8,0
1616,103164,150478,0,4,47047.8,0
1617,495964,24601,10,4,134460.1,0
1618,177724,236784,5,3,97678.4,0
1619,265485,199180,3,4,81918.0,0
1620,293984,486182,8,1,136618.2,1
1621,375205,122929,2,4,64292.9,0
1622,73290,244620,8,3,128462.0,1
1623,301168,618381,10,1,169838.1,1
1624,210781,194133,5,2,85413.3,0
1625,198105,431930,0,2,59193.0,1
1626,256811,660582,6,0,126058.2,1
1627,398661,386490,5,2,104649.0,0
1628,465338,484492,9,3,162449.2,0
1629,174982,36825,3,1,41682.5,0
1630,280018,130591,10,4,145059.1,0
1631,327950,572295,6,0,117229.5,1
1632,304516,516759,5,0,101675.9,1
1633,51640,363627,9,3,150362.7,1
1634,472408,228637,8,2,118863.7,0
1635,60542,313719,8,4,143371.9,1
1636,112649,342875,4,0,74287.5,1
1637,272991,368367,5,0,86836.7,0
1638,150181,363658,3,4,98365.8,1
1639,427415,225160,8,2,118516.0,0
1640,117979,460348,2,0,66034.8,1
1641,108723,473664,9,2,153366.4,1
1642,210398,367241,9,1,134724.1,1
1643,276434,199475,3,4,81947.5,0
1644,398237,554897,2,1,83489.7,0
1645,24639,495123,7,2,135512.3,1
1646,464065,561021,1,1,74102.1,0
1647,457727,692449,1,0,79244.9,1
1648,314034,405720,8,2,136572.0,0
1649,255371,628313,8,0,142831.3,1
1650,437948,465982,3,4,108598.2,0
1651,230535,498498,1,1,67849.8,1
1652,81737,305921,3,4,92592.1,1
1653,465272,554599,9,2,161459.9,0
1654,443791,500497,6,0,110049.7,0
1655,304528,536315,6,3,137631.5,1
1656,377235,92332,3,3,63233.2,0
1657,215135,63421,5,1,64342.1,0
1658,326530,158286,10,1,123828.6,0
1659,425103,352493,6,4,127249.3,0
1660,248355,496050,9,3,163605.0,1
1661,105452,679981,4,4,139998.1,1
1662,137283,453141,5,0,95314.1,1
1663,320815,272306,4,4,99230.6,0
1664,237587,227326,6,4,114732.6,0
1665,425574,430899,8,1,131089.9,0
1666,37110,480254,7,0,118025.4,1
1667,356465,557065,2,3,99706.5,1
1668,433137,645747,6,0,124574.7,0
1669,38981,657310,8,4,177731.0,1
1670,73389,198743,9,2,125874.3,1
1671,82360,392308,0,4,71230.8,1
1672,24047,647127,8,2,160712.7,1
1673,469048,376500,1,1,55650.0,0
1674,378562,621386,2,2,98138.6,1
1675,180971,598828,4,1,107882.8,1
1676,123370,594125,1,3,93412.5,1
1677,159405,504875,10,1,158487.5,1
1678,424688,320741,1,3,66074.1,0
1679,151415,81448,5,3,82144.8,0
1680,231113,91987,7,3,103198.7,0
1681,342405,630804,8,1,151080.4,1
1682,182963,514956,7,2,137495.6,1
1683,377484,536435,6,4,145643.5,0
1684,82824,312360,7,0,101236.0,1
1685,59422,203528,7,3,114352.8,1
1686,237172,552607,2,0,75260.7,1
1687,50330,331710,1,2,59171.0,1
1688,116881,25637,4,3,66563.7,0
1689,168809,634697,2,3,107469.7,1
1690,320749,274843,9,4,149484.3,0
1691,46997,562561,0,1,64256.1,1
1692,391854,439058,6,1,111905.8,0
1693,455142,60028,10,4,138002.8,0
1694,195354,631552,4,4,135155.2,1
1695,468878,323908,5,4,114390.8,0
1696,116437,662701,5,0,116270.1,1
1697,344546,129340,3,4,74934.0,0
1698,228314,546896,7,1,132689.6,1
1699,214124,557066,4,4,127706.6,1
1700,109373,71740,9,2,113174.0,0
1701,43756,528801,5,4,134880.1,1
1702,469400,255886,0,2,41588.6,0
1703,410834,640080,7,1,142008.0,1
1704,76358,498722,1,3,83872.2,1
1705,165485,339643,5,3,107964.3,1
1706,460975,597847,8,0,139784.7,0
1707,378135,36382,5,2,69638.2,0
1708,214735,529014,1,3,86901.4,1
1709,166068,422117,10,0,142211.7,1
1710,162204,548549,1,2,80854.9,1
1711,447030,99060,6,4,101906.0,0
1712,31118,82973,7,3,102297.3,1
1713,358527,169032,10,3,140903.2,0
1714,406511,172877,10,1,125287.7,0
1715,209618,535191,2,0,73519.1,1
1716,469090,630798,1,1,81079.8,0
1717,362590,519427,9,2,157942.7,0
1718,389187,238407,10,4,155840.7,0
1719,436449,315715,9,3,145571.5,0
1720,205293,157392,1,0,25739.2,0
1721,160236,499610,7,4,151961.0,1
1722,255891,163572,8,1,104357.2,0
1723,131189,645133,0,4,96513.3,1
1724,162849,75364,0,3,31536.4,0
1725,414397,32846,2,0,23284.6,0
1726,230720,354310,3,4,97431.0,1
1727,470905,348495,2,3,78849.5,0
1728,84055,196072,7,1,97607.2,1
1729,387729,454921,0,4,77492.1,0
1730,475880,364022,5,1,94402.2,0
1731,68227,652912,4,4,137291.2,1
1732,371226,240022,1,2,50002.2,0
1733,46389,431808,3,0,73180.8,1
1734,174558,411767,9,3,155176.7,1
1735,382125,363172,6,4,128317.2,0
1736,427421,364453,4,3,100445.3,0
1737,375063,528200,2,3,96820.0,0
1738,381228,464158,5,0,96415.8,0
1739,421497,34499,3,3,57449.9,0
1740,292968,92582,5,0,59258.2,0
1741,249251,296690,5,1,87669.0,0
1742,484355,628612,7,3,156861.2,0
1743,29207,108505,1,0,20850.5,1
1744,493481,570404,7,4,159040.4,0
1745,423053,124814,5,0,62481.4,0
1746,253099,123752,9,0,102375.2,0
1747,430153,597826,7,2,145782.6,0
1748,388490,581996,3,4,120199.6,0
1749,347221,468574,0,4,78857.4,0
1750,46388,179773,3,0,47977.3,1
1751,405098,488503,1,4,90850.3,0
1752,71507,129835,4,3,76983.5,1
1753,390358,166343,4,2,72634.3,0
1754,213998,578810,4,4,129881.0,1
1755,93347,292012,4,4,101201.2,1
1756,322785,289654,5,3,102965.4,0
1757,257794,169675,5,0,66967.5,0
1758,58342,593882,8,4,171388.2,1
1759,99701,200328,8,0,100032.8,1
1760,499899,22660,4,3,66266.0,0
1761,147444,265379,6,1,94537.9,1
1762,259971,206595,5,0,70659.5,0
1763,51012,184696,5,4,100469.6,1
1764,367840,190577,4,1,67057.7,0
1765,264273,293286,1,0,39328.6,0
1766,296183,401772,0,4,72177.2,0
1767,233541,168189,10,0,116818.9,0
1768,195226,489998,0,2,64999.8,1
1769,392975,346072,9,1,132607.2,0
1770,273230,481779,8,0,128177.9,1
1771,54065,600002,5,4,142000.2,1
1772,448777,520635,3,1,90063.5,0
1773,186051,589762,3,2,104976.2,1
1774,141297,616466,4,0,101646.6,1
1775,124151,288591,0,4,60859.1,1
1776,80350,215552,1,4,63555.2,1
1777,455890,62287,5,4,88228.7,0
1778,339386,529628,2,2,88962.8,1
1779,429555,20034,0,3,26003.4,0
1780,272894,647199,7,0,134719.9,1
1781,142341,383103,7,2,124310.3,1
1782,435386,513072,0,1,59307.2,0
1783,92179,632483,8,3,167248.3,1
1784,487410,455371,3,3,99537.1,0
1785,482022,612775,5,3,135277.5,0
1786,106645,631376,4,1,111137.6,1
1787,149179,101323,5,3,84132.3,0
1788,300450,658936,7,3,159893.6,1
1789,293813,54714,8,4,117471.4,0
1790,303021,317873,5,2,97787.3,0
1791,398862,681046,2,0,88104.6,1
1792,82666,170603,7,3,111060.3,1
1793,449407,661326,10,2,182132.6,0
1794,234131,425960,6,2,118596.0,1
1795,400844,298656,5,2,95865.6,0
1796,328940,171469,7,2,103146.9,0
1797,83313,390188,8,1,127018.8,1
1798,178054,514740,6,3,135474.0,1
1799,156452,88993,1,2,34899.3,0
1800,404402,176115,10,1,125611.5,0
1801,294675,73887,10,2,123388.7,0
1802,47174,126036,7,3,106603.6,1
1803,61551,476852,8,0,127685.2,1
1804,132928,169185,6,0,76918.5,0
1805,257964,287344,8,4,140734.4,0
1806,390098,611832,4,2,117183.2,1
1807,428517,422947,7,2,128294.7,0
1808,250178,167735,8,3,120773.5,0
1809,62403,94862,10,1,117486.2,1
1810,355239,383523,1,0,48352.3,0
1811,486437,694749,0,4,101474.9,0
1812,183743,180964,2,0,38096.4,0
1813,429465,209855,3,1,58985.5,0
1814,465025,301272,9,2,136127.2,0
1815,184437,305510,4,3,94551.0,1
1816,99636,602837,1,4,102283.7,1
1817,402024,59118,3,2,51911.8,0
1818,351826,283575,7,2,114357.5,0
1819,115021,54469,10,0,105446.9,0
1820,482201,679568,0,4,99956.8,0
1821,140148,268090,2,3,70809.0,1
1822,38670,603237,10,0,160323.7,1
1823,320650,633785,3,4,125378.5,1
1824,240836,295423,5,1,87542.3,0
1825,422585,317270,3,4,93727.0,0
1826,437127,382304,7,4,140230.4,0
1827,480833,464505,6,4,138450.5,0
1828,45350,638876,10,3,187887.6,1
1829,287278,646280,2,3,108628.0,1
1830,443140,462630,1,3,80263.0,0
1831,79674,94418,4,1,57441.8,0
1832,438257,191921,7,4,121192.1,0
1833,307564,463415,3,1,84341.5,1
1834,222773,645393,4,2,120539.3,1
1835,478996,15425,10,0,101542.5,0
1836,142567,50569,6,1,73056.9,0
1837,104938,83191,1,4,50319.1,0
1838,320133,248381,9,1,122838.1,0
1839,173730,129011,9,1,110901.1,0
1840,276794,684457,6,2,144445.7,1
1841,171175,414922,2,3,85492.2,1
1842,485205,359722,0,0,35972.2,0
1843,367454,459722,0,2,61972.2,0
1844,205665,122816,10,1,120281.6,0
1845,313691,139465,5,4,95946.5,0
1846,227687,295905,8,0,109590.5,0
1847,330615,479830,9,2,153983.0,0
1848,144431,99793,8,0,89979.3,0
1849,340953,46843,3,0,34684.3,0
1850,269575,214966,3,4,83496.6,0
1851,366397,375107,9,4,159510.7,0
1852,310490,265712,7,0,96571.2,0
1853,283869,230574,9,2,129057.4,0
1854,320943,640852,1,0,74085.2,1
1855,108771,572315,5,3,131231.5,1
1856,188815,235731,2,1,51573.1,0
1857,460135,311942,6,4,123194.2,0
1858,85173,696197,4,1,117619.7,1
1859,404998,624235,3,3,116423.5,1
1860,147692,33733,5,1,61373.3,0
1861,208754,219852,10,3,145985.2,0
1862,47357,358466,1,2,61846.6,1
1863,163596,666552,1,4,108655.2,1
1864,246172,342778,6,4,126277.8,0
1865,237605,295274,5,2,95527.4,0
1866,104630,453849,2,0,65384.9,1
1867,153198,300278,2,3,74027.8,1
1868,49934,546082,1,1,72608.2,1
1869,376653,348714,7,3,128871.4,0
1870,387029,122748,2,3,56274.8,0
1871,29705,349086,7,0,104908.6,1
1872,231442,350928,6,0,95092.8,1
1873,305066,632582,10,1,171258.2,1
1874,57816,614029,2,4,113402.9,1
1875,336172,46196,2,2,40619.6,0
1876,208113,206608,0,3,44660.8,0
1877,134647,426386,4,4,114638.6,1
1878,318775,77445,2,4,59744.5,0
1879,124987,132767,8,3,117276.7,0
1880,247369,621742,1,0,72174.2,1
1881,429772,130877,8,0,93087.7,0
1882,480375,318045,5,1,89804.5,0
1883,495905,32540,8,2,99254.0,0
1884,177712,541761,10,4,186176.1,1
1885,153855,525434,8,1,140543.4,1
1886,107140,390651,9,2,145065.1,1
1887,398531,599202,1,0,69920.2,1
1888,48744,595629,4,2,115562.9,1
1889,273413,690169,6,1,137016.9,1
1890,328433,698490,6,2,145849.0,1
1891,78718,367238,2,0,56723.8,1
1892,186852,92414,10,1,117241.4,0
1893,267377,312845,3,3,85284.5,0
1894,316034,148016,6,1,82801.6,0
1895,90391,221124,8,3,126112.4,1
1896,279843,313116,10,4,163311.6,0
1897,362625,242210,5,3,98221.0,0
1898,153993,421285,4,0,82128.5,1
1899,138072,510043,2,2,87004.3,1
1900,236657,74223,3,1,45422.3,0
1901,418166,118573,0,2,27857.3,0
1902,270359,516008,10,2,167600.8,1
1903,445799,452348,9,3,159234.8,0
1904,45217,535688,5,0,103568.8,1
1905,464679,695824,6,0,129582.4,0
1906,415122,166356,8,1,104635.6,0
1907,429751,90913,4,3,73091.3,0
1908,337585,185515,2,1,46551.5,0
1909,424133,552839,6,0,115283.9,0
1910,369585,273809,3,1,65380.9,0
1911,234060,227040,0,3,46704.0,0
1912,153803,151061,5,4,97106.1,0
1913,373792,60980,8,0,86098.0,0
1914,336443,293105,0,1,37310.5,0
1915,323750,657466,1,3,99746.6,1
1916,374706,544859,0,3,78485.9,0
1917,310762,129327,4,4,84932.7,0
1918,36851,644868,1,2,90486.8,1
1919,459388,698605,10,4,201860.5,1
1920,326275,544905,6,4,146490.5,1
1921,362856,471752,3,0,77175.2,0
1922,126521,107451,0,3,34745.1,0
1923,410036,564636,6,4,148463.6,0
1924,191950,147595,2,4,66759.5,0
1925,285446,568450,3,4,118845.0,1
1926,301060,312138,0,0,31213.8,0
1927,419795,30651,8,1,91065.1,0
1928,451080,114368,10,3,135436.8,0
1929,346949,634939,7,3,157493.9,1
1930,60468,269336,2,2,62933.6,1
1931,353902,418905,9,3,155890.5,0
1932,21931,598318,4,3,123831.8,1
1933,325739,571318,7,4,159131.8,1
1934,473683,425151,1,1,60515.1,0
1935,325844,318314,6,1,99831.4,0
1936,194800,216295,7,1,99629.5,0
1937,183357,84562,3,0,38456.2,0
1938,493359,135245,6,2,89524.5,0
1939,346359,679096,3,4,129909.6,1
1940,151440,389317,1,1,56931.7,1
1941,195018,268498,2,2,62849.8,0
1942,463157,384084,0,3,62408.4,0
1943,431549,472738,4,1,95273.8,0
1944,47286,335129,10,3,157512.9,1
1945,495675,259258,5,2,91925.8,0
1946,60712,552150,5,1,113215.0,1
1947,169478,31073,2,3,47107.3,0
1948,25530,625358,8,4,174535.8,1
1949,359142,247289,8,1,112728.9,0
1950,484385,500315,8,1,138031.5,0
1951,170306,28694,2,0,22869.4,0
1952,264124,434152,10,1,151415.2,1
1953,42294,580477,7,0,128047.7,1
1954,421980,434441,6,3,127444.1,0
1955,127499,692977,2,0,89297.7,1
1956,156965,404175,3,0,70417.5,1
1957,122208,384335,3,2,84433.5,1
1958,97227,347149,1,4,76714.9,1
1959,98065,85047,2,3,52504.7,0
1960,226858,318508,2,2,67850.8,0
1961,481927,215451,6,2,97545.1,0
1962,66281,311103,3,1,69110.3,1
1963,241639,515654,0,3,75565.4,1
1964,186036,139145,0,4,45914.5,0
1965,353940,43897,9,1,102389.7,0
1966,344183,581363,9,2,164136.3,1
1967,480883,315200,3,0,61520.0,0
1968,391742,696564,7,0,139656.4,1
1969,144368,449715,3,2,90971.5,1
1970,481560,191060,1,1,37106.0,0
1971,282884,193736,8,3,123373.6,0
1972,128267,261973,8,3,130197.3,1
1973,243805,249883,8,2,120988.3,0
1974,435111,118798,4,2,67879.8,0
1975,419019,667360,10,3,190736.0,1
1976,68031,323517,7,2,118351.7,1
1977,330305,263405,3,2,72340.5,0
1978,421427,333094,1,4,75309.4,0
1979,242421,583320,8,3,162332.0,1
1980,182770,547649,6,2,130764.9,1
1981,190565,170871,10,1,125087.1,0
1982,235724,478266,0,3,71826.6,1
1983,410814,133648,7,1,91364.8,0
1984,159505,557172,9,2,161717.2,1
1985,185923,145339,0,3,38533.9,0
1986,394036,72888,10,4,139288.8,0
1987,387810,506697,0,1,58669.7,0
1988,170381,182843,2,3,62284.3,0
1989,234644,680440,8,2,164044.0,1
1990,124490,149878,9,3,128987.8,0
1991,442522,426725,0,3,66672.5,0
1992,416995,480524,1,3,82052.4,0
1993,169503,389888,4,1,86988.8,1
1994,458001,405661,4,3,104566.1,0
1995,442505,699138,3,4,131913.8,1
1996,460732,102223,2,0,30222.3,0
1997,26691,233271,9,2,129327.1,1
1998,281921,16198,8,0,81619.8,0
1999,235142,454134,7,0,115413.4,1
2000,447563,244673,0,4,56467.3,0
2001,161955,644520,3,4,126452.0,1
2002,179489,435410,5,2,109541.0,1
2003,332307,323956,8,3,136395.6,0
2004,355729,288023,8,1,116802.3,0
2005,85349,547056,4,1,102705.6,1
2006,158213,82455,7,0,78245.5,0
2007,343591,466781,10,2,162678.1,0
2008,402537,29252,6,0,62925.2,0
2009,258482,32110,4,4,75211.0,0
2010,314785,636305,1,0,73630.5,1
2011,415218,345288,9,1,132528.8,0
2012,264337,93162,7,1,87316.2,0
2013,245624,269889,10,0,126988.9,0
2014,172441,404486,10,2,156448.6,1
2015,64409,180564,6,3,102056.4,1
2016,454057,402113,4,4,112211.3,0
2017,164979,92244,8,2,105224.4,0
2018,347143,537818,0,3,77781.8,1
2019,333077,569029,0,2,72902.9,1
2020,434897,492098,4,4,121209.8,0
2021,87861,641416,1,3,98141.6,1
2022,27737,568664,1,0,66866.4,1
2023,107847,143970,5,3,88397.0,0
2024,376985,501649,7,2,136164.9,0
2025,243457,499960,3,1,87996.0,1
2026,269003,553374,2,0,75337.4,1
2027,106233,312941,9,1,129294.1,1
2028,167697,353483,5,4,117348.3,1
2029,426616,561193,9,3,170119.3,0
2030,238388,378794,3,4,99879.4,1
2031,426924,463169,0,4,78316.9,0
2032,486772,686105,1,2,94610.5,0
2033,217710,625431,0,1,70543.1,1
2034,258630,274992,0,3,51499.2,0
2035,118399,269676,4,1,74967.6,1
2036,484312,542014,6,0,114201.4,0
2037,401650,274355,8,4,139435.5,0
2038,55210,523357,8,1,140335.7,1
2039,381224,317795,3,4,93779.5,0
2040,30646,20802,1,0,12080.2,0
2041,81909,358855,5,1,93885.5,1
2042,371430,168130,7,0,86813.0,0
2043,286694,654417,8,4,177441.7,1
2044,395500,679351,3,1,105935.1,1
2045,371771,390255,3,1,77025.5,0
2046,407489,123778,2,0,32377.8,0
2047,369877,372050,8,1,125205.0,0
2048,410964,231569,7,1,101156.9,0
2049,406877,681344,1,4,110134.4,1
2050,282730,348254,3,2,80825.4,0
2051,39783,73767,2,1,35376.7,1
2052,253840,75417,7,4,109541.7,0
2053,495428,338161,4,4,105816.1,0
2054,92414,569574,4,3,120957.4,1
2055,253729,611534,2,2,97153.4,1
2056,220206,138906,0,0,13890.6,0
2057,350676,607421,6,2,136742.1,1
2058,214586,222362,2,1,50236.2,0
2059,59675,87841,0,1,16784.1,0
2060,165995,681366,6,3,152136.6,1
2061,124847,252293,1,4,67229.3,1
2062,117625,454381,2,4,97438.1,1
2063,338935,57783,8,4,117778.3,0
2064,465414,474603,0,3,71460.3,0
2065,295160,237141,9,0,113714.1,0
2066,291458,641875,8,3,168187.5,1
2067,352626,524573,6,1,120457.3,0
2068,237611,525909,8,1,140590.9,1
2069,240696,543357,0,4,86335.7,1
2070,151086,96990,9,1,107699.0,0
2071,212683,543681,10,2,170368.1,1
2072,122967,697656,5,0,119765.6,1
2073,260913,293503,2,3,73350.3,0
2074,439678,224128,10,4,154412.8,0
2075,379377,390050,8,1,127005.0,0
2076,366258,411311,6,3,125131.1,0
2077,206607,88567,0,0,8856.7,0
2078,456127,231090,10,4,155109.0,0
2079,263275,156844,10,2,131684.4,0
2080,137704,659478,10,0,165947.8,1
2081,37630,395768,2,2,75576.8,1
2082,302522,506750,2,1,78675.0,1
2083,34522,588080,6,3,142808.0,1
2084,241295,556230,6,0,115623.0,1
2085,61295,356559,3,2,81655.9,1
2086,161520,410971,9,1,139097.1,1
2087,354003,579705,4,3,121970.5,1
2088,213214,695844,10,2,185584.4,1
2089,264959,241539,5,1,82153.9,0
2090,371003,133554,6,4,105355.4,0
2091,240802,631228,2,0,83122.8,1
2092,241609,532647,6,0,113264.7,1
2093,425860,452021,8,3,149202.1,0
2094,313192,386843,10,3,162684.3,0
2095,133367,166828,5,1,74682.8,0
2096,363810,210139,4,3,85013.9,0
2097,318036,310858,1,4,73085.8,0
2098,72008,292689,0,0,29268.9,1
2099,57979,556666,9,4,177666.6,1
2100,470564,627000,7,1,140700.0,0
2101,288638,49909,4,1,52990.9,0
2102,179285,629626,4,4,134962.6,1
2103,402519,38061,6,0,63806.1,0
2104,202034,210469,5,3,95046.9,0
2105,496238,570508,4,2,113050.8,0
2106,412531,62084,2,4,58208.4,0
2107,56872,76968,0,2,23696.8,0
2108,279233,417903,3,2,87790.3,0
2109,87931,638457,0,0,63845.7,1
2110,498790,649737,0,2,80973.7,0
2111,194571,218632,9,4,143863.2,0
2112,72973,223515,4,3,86351.5,1
2113,164243,113558,1,0,21355.8,0
2114,104757,433529,3,4,105352.9,1
2115,371069,158913,2,0,35891.3,0
2116,426227,254219,8,3,129421.9,0
2117,43992,507542,1,4,92754.2,1
2118,221016,464940,7,2,132494.0,1
2119,128290,531620,8,4,165162.0,1
2120,438323,533827,4,1,101382.7,0
2121,260584,439788,8,0,123978.8,1
2122,339793,226730,10,0,122673.0,0
2123,491610,540424,10,2,170042.4,0
2124,387266,255223,8,3,129522.3,0
2125,105025,139183,5,1,71918.3,0
2126,120258,347398,2,1,62739.8,1
2127,402992,339956,4,4,105995.6,0
2128,22955,418446,0,4,73844.6,1
2129,358895,368410,10,4,168841.0,0
2130,372666,274685,6,0,87468.5,0
2131,437519,692622,2,0,89262.2,1
2132,435694,425529,3,2,88552.9,0
2133,158174,85324,7,2,94532.4,0
2134,188229,259716,7,0,95971.6,0
2135,356847,137479,3,0,43747.9,0
2136,390456,420819,6,0,102081.9,0
2137,86165,368271,2,2,72827.1,1
2138,152173,485826,8,3,152582.6,1
2139,95026,151050,0,3,39105.0,1
2140,193952,305014,6,3,114501.4,1
2141,178014,336846,1,3,67684.6,1
2142,391067,41783,3,4,66178.3,0
